person_id,birth_year,start_year,working_start_age,retirement_age,death_age,retirement_year,death_year,initial_salary,salary_growth_rate,total_earning_points,current_pension_value,annual_pension,years_in_retirement,total_pension_payout,total_contributions,balance
326,1952,1977,25,64,67,2016,2019,29878.63837024961,0.009763075397731316,44.26478156094148,31.25200866541066,1383.3633369150532,3,4150.09001074516,262241.7593546408,258091.66934389563
327,1959,1977,18,66,67,2025,2026,21971.378384113334,0.04789931269613529,107.38401962981754,40.77678284742702,4378.77484972891,0,0.0,720764.6964368677,720764.6964368677
328,1955,1977,22,58,66,2013,2021,27961.419403003227,0.0248329888171781,50.13699156622092,28.600015068183232,1433.918714267294,8,11471.349714138352,297039.011779841,285567.6620657026
329,1953,1977,24,67,61,2020,2014,23260.731213485727,0.0215444681494586,40.57797893721046,35.17441108311604,0.0,0,0.0,241078.65349912737,241078.65349912737
330,1950,1977,27,66,59,2016,2009,23483.01505641213,0.03439421855551935,42.58269796894561,31.25200866541066,0.0,0,0.0,247751.72315980363,247751.72315980363
331,1959,1977,18,66,64,2025,2023,15028.57648864953,0.006833571346677149,24.528363241635336,40.77678284742702,0.0,0,0.0,150490.89970248635,150490.89970248635
332,1955,1977,22,62,70,2017,2025,24238.926272494416,0.047208522448459855,81.19315544789508,32.18956892537298,2613.5726735585413,8,20908.58138846833,508910.8202045969,488002.2388161286
333,1952,1977,25,63,70,2015,2022,26197.175185066375,0.006709388296957909,35.81240658151843,30.34175598583559,1086.6113017619648,7,7606.279112333754,210108.773895957,202502.49478362326
334,1958,1977,19,66,63,2024,2021,38098.170768848846,0.006967177033425483,59.88097710955937,39.589109560608755,0.0,0,0.0,363400.5767411794,363400.5767411794
335,1953,1977,24,60,64,2013,2017,15400.313124181705,0.00942777921116207,20.97750956091548,28.600015068183232,599.9570895351405,4,2399.828358140562,122102.16067810114,119702.33231996058
336,1960,1978,18,58,61,2018,2021,11247.185771511762,0.012417160048104444,17.781384482732964,33.15525599313417,589.546354437355,3,1768.639063312065,107528.76641874554,105760.12735543348
337,1956,1978,22,59,66,2015,2022,30579.032079489523,0.005868989509273982,39.75878988432809,30.34175598583559,1206.3515009623914,7,8444.46050673674,234277.8987147756,225833.43820803886
338,1952,1978,26,59,67,2011,2019,27403.366890864043,0.017711228994874664,38.734344384809134,26.958257204433245,1044.2104185707792,8,8353.683348566234,225878.6713801363,217524.98803157007
339,1950,1978,28,59,65,2009,2015,30005.92772638313,0.011982562737815646,36.29572879198557,25.410742958274337,922.3014348163824,6,5533.808608898295,208036.26501040376,202502.45640150548
340,1957,1978,21,59,68,2016,2025,31986.967550240253,0.013119094733116045,48.60000301852908,31.25200866541066,1518.8477154740551,9,13669.629439266497,290680.3826555386,277010.7532162721
341,1956,1978,22,58,65,2014,2021,30178.063546753787,0.02718751096522856,55.91881427654877,29.45801552022873,1647.2572988313616,7,11530.80109181953,335822.4645848671,324291.6634930476
342,1956,1978,22,63,60,2019,2016,29848.9705111344,0.05393156437002652,104.24250937283591,34.1499136729282,0.0,0,0.0,654710.4135822828,654710.4135822828
343,1950,1978,28,67,60,2017,2010,17324.418712671228,0.046543859567085274,38.30265105427332,32.18956892537298,0.0,0,0.0,227624.4980820261,227624.4980820261
344,1953,1978,25,58,70,2011,2023,13393.29457229719,0.04477551858482016,30.182112839541894,26.958257204433245,813.6571609015974,12,9763.88593081917,180475.65471138444,170711.76878056527
345,1957,1978,21,58,59,2015,2016,16470.254571931517,0.03794427351163286,39.1244603568589,30.34175598583559,1187.1048292253106,1,1187.1048292253106,239526.76119647926,238339.65636725395
346,1956,1978,22,62,67,2018,2023,13197.790909239722,0.0378922652301518,35.447546483373,33.15525599313417,1175.2724779847547,5,5876.362389923774,222000.43189989473,216124.06950997096
347,1959,1978,19,63,67,2022,2026,35993.16002582936,0.054666846867931426,173.91527934052712,37.31653271807781,6489.915211684422,3,19469.745635053267,1151278.9767422455,1131809.231107192
348,1952,1978,26,62,67,2014,2019,13273.288952972493,0.03752558238958579,29.96836027143139,29.45801552022873,882.808421991632,5,4414.04210995816,182020.81091060452,177606.76880064636
349,1955,1978,23,61,64,2016,2019,23145.17039235963,0.050068782479422216,74.25532270652408,31.25200866541066,2320.6279886771554,3,6961.883966031466,464421.131787239,457459.2478212075
350,1953,1979,26,64,61,2017,2014,36067.01876621713,0.023783612594086328,59.928043066069236,32.18956892537298,0.0,0,0.0,360080.03470259503,360080.03470259503
351,1956,1979,23,64,67,2020,2023,19851.43683655243,0.03651043741645721,53.20278801586268,35.17441108311604,1871.3767364378336,3,5614.130209313501,338823.64289435645,333209.512685043
352,1952,1979,27,64,63,2016,2015,21412.59112698393,0.03242498608257384,43.33094727634716,31.25200866541066,0.0,0,0.0,264614.28976746503,264614.28976746503
353,1961,1979,18,58,59,2019,2020,23332.58358253605,0.005733352852313191,32.1196694429414,34.1499136729282,1096.8839386794386,1,1096.8839386794386,194489.7354524847,193392.85151380525
354,1951,1979,28,60,66,2011,2017,30046.383956650487,0.03597451730048073,54.748097265435035,26.958257204433245,1475.913287534926,6,8855.479725209556,326022.03875869873,317166.5590334892
355,1953,1979,26,60,63,2013,2016,35900.009487154755,0.030954089256810906,65.27908966345724,28.600015068183232,1866.9829480121614,3,5600.948844036484,392452.6399357198,386851.6910916833
356,1956,1979,23,62,68,2018,2024,13267.550255401944,0.012449592798509736,20.226733933681246,33.15525599313417,670.6225414762154,6,4023.7352488572924,122932.17824438485,118908.44299552756
357,1957,1979,22,61,69,2018,2026,32946.49784626385,0.045649286935804674,99.52310952344294,33.15525599313417,3299.71417348248,7,23097.99921437736,631255.9279625202,608157.9287481428
358,1960,1979,19,62,65,2022,2025,22925.862746141,0.04983571449200612,92.1028266824831,37.31653271807781,3436.9581453243304,3,10310.874435972992,607087.604002004,596776.729566031
359,1957,1979,22,66,62,2023,2019,37811.036343889195,0.008013369514478043,54.33355018922017,38.43602869962015,0.0,0,0.0,330085.0827166389,330085.0827166389
360,1957,1979,22,63,61,2020,2018,13042.624853476496,0.029293587959316286,27.75903363821161,35.17441108311604,0.0,0,0.0,172536.24556275792,172536.24556275792
361,1957,1979,22,61,69,2018,2026,37888.176322659674,0.03161301066695201,84.61642383572195,33.15525599313417,2805.479193496901,7,19638.35435447831,527502.571881185,507864.21752670675
362,1954,1979,25,67,62,2021,2016,31529.073577258885,0.02499526034020781,57.44410871928595,36.22964341560952,0.0,0,0.0,350270.57096232404,350270.57096232404
363,1958,1979,21,67,67,2025,2025,25674.43121548355,0.011161132708608303,45.082503230226386,40.77678284742702,1838.3194444373687,0,0.0,285058.8999735622,285058.8999735622
364,1953,1980,27,64,65,2017,2018,18858.348676609305,0.04467036290739187,50.29246476306954,32.18956892537298,1618.8927609177188,1,1618.8927609177188,317053.2563048709,315434.36354395316
365,1953,1980,27,65,62,2018,2015,22735.822755890855,0.009351948129382932,29.12276588666031,33.15525599313417,0.0,0,0.0,174154.12673082322,174154.12673082322
366,1957,1980,23,58,70,2015,2027,11302.375985644576,0.03665756877970112,23.525126990291888,30.34175598583559,713.7936626752313,10,7137.936626752313,144839.88150919593,137701.9448824436
367,1952,1980,28,64,64,2016,2016,34575.665782803706,0.04921032316742039,96.43767502616389,31.25200866541066,3013.871055589731,0,0.0,605995.178380847,605995.178380847
368,1954,1980,26,67,67,2021,2021,29398.177402685804,0.013738672141368858,47.892096638387024,36.22964341560952,1735.1135836346734,0,0.0,298389.1928670649,298389.1928670649
369,1954,1980,26,67,66,2021,2020,33098.34100755036,0.032831852896835864,77.86886188114009,36.22964341560952,0.0,0,0.0,495156.96573994437,495156.96573994437
370,1952,1980,28,62,62,2014,2014,18244.181066444085,0.04613071592568392,43.34463182978797,29.45801552022873,1276.8468371604943,0,0.0,267293.99351436476,267293.99351436476
371,1956,1980,24,67,67,2023,2023,12866.059415040045,0.03619296623382865,36.551592919712014,38.43602869962015,1404.8980744788837,0,0.0,238867.13249107724,238867.13249107724
372,1962,1980,18,64,60,2026,2022,14589.514024856879,0.01676177924009924,25.96301112603675,42.00008633284983,0.0,0,0.0,163522.1726680913,163522.1726680913
373,1961,1980,19,58,65,2019,2026,26060.743055279825,0.013922298261388605,40.4145115499064,34.1499136729282,1380.1520805628631,6,8280.912483377178,248827.59497564996,240546.68249227278
374,1958,1980,22,60,70,2018,2028,16185.584935552793,0.03689803966579851,38.38409891370867,33.15525599313417,1272.634625549794,7,8908.442378848558,241711.5581802373,232803.11580138875
375,1954,1980,26,66,67,2020,2021,39633.56560644662,0.011821987627836657,60.598918108145625,35.17441108311604,2131.531256727999,1,2131.531256727999,374244.61876842397,372113.087511696
376,1958,1980,22,59,61,2017,2019,23281.509003385814,0.027289545728861452,43.84395889802866,32.18956892537298,1411.3181369093136,2,2822.636273818627,271016.5246582541,268193.8883844355
377,1954,1980,26,58,69,2012,2023,39737.67981106565,0.011419714472706262,48.149263347221364,27.767004920566244,1336.9608322839356,11,14706.569155123292,283587.16471457866,268880.59555945534
378,1961,1981,20,61,68,2022,2029,20116.813982662614,0.05027623961648369,72.67320795489437,37.31653271807781,2711.912142376488,3,8135.736427129465,481678.7060452987,473542.96961816924
379,1960,1981,21,65,63,2025,2023,36825.72623992355,0.014593366235937145,61.95532214618859,40.77678284742702,0.0,0,0.0,393165.7772654182,393165.7772654182
380,1956,1981,25,58,69,2014,2025,20306.814243271117,0.03585778916978234,37.77309246754954,29.45801552022873,1112.7203441561094,11,12239.923785717203,231545.7389266369,219305.8151409197
381,1963,1981,18,59,70,2022,2033,34010.69523467084,0.016685604095521653,58.17738616437421,37.31653271807781,2170.9783342551177,3,6512.935002765353,368077.0951206154,361564.16011785006
382,1959,1981,22,65,64,2024,2023,27784.35974960268,0.039006596555172565,80.27479658426606,39.589109560608755,0.0,0,0.0,528425.0648348472,528425.0648348472
383,1954,1981,27,60,64,2014,2018,30084.608655945704,0.054706968061058375,78.76748133716465,29.45801552022873,2320.3336877195234,4,9281.334750878093,490864.40538603836,481583.07063516026
384,1962,1981,19,63,59,2025,2021,39864.414721127716,0.027317617559882112,82.4748448707286,40.77678284742702,0.0,0,0.0,526281.3038193136,526281.3038193136
385,1960,1981,21,65,64,2025,2024,26868.904476337295,0.05288126422526901,114.11990732769111,40.77678284742702,0.0,0,0.0,772006.8070951768,772006.8070951768
386,1955,1981,26,64,68,2019,2023,12900.293489401589,0.02751854681290926,25.010449399089914,34.1499136729282,854.1046879000595,4,3416.418751600238,157427.33428263816,154010.91553103793
387,1963,1981,18,65,62,2028,2025,24246.59630518656,0.024126314012200414,53.095096931314316,44.557891590520384,0.0,0,0.0,346687.47747787525,346687.47747787525
388,1957,1981,24,60,66,2017,2023,10600.790677774734,0.041859011250362156,25.224471855411366,32.18956892537298,811.9648753958951,6,4871.789252375371,159046.07953124584,154174.29027887047
389,1956,1981,25,58,67,2014,2023,30146.75330839112,0.009646457218969496,36.23842785662816,29.45801552022873,1067.5121702292415,9,9607.609532063174,216665.44808642662,207057.83855436344
390,1958,1981,23,59,66,2017,2024,32658.11261490424,0.011385674181761743,44.043774784146414,32.18956892537298,1417.7501241478856,7,9924.250869035199,268441.6600910074,258517.40922197222
391,1958,1981,23,61,60,2019,2018,11893.270992374506,0.01088245142367793,16.34117230573963,34.1499136729282,0.0,0,0.0,100120.73110439014,100120.73110439014
392,1958,1982,24,59,60,2017,2018,21427.285765329616,0.022316088429450178,33.56542932082684,32.18956892537298,1080.4567006324908,1,1080.4567006324908,208081.0091813307,207000.5524806982
393,1956,1982,26,66,59,2022,2015,19165.729319740705,0.024849075853714174,29.18470847383154,37.31653271807781,0.0,0,0.0,179022.71614851593,179022.71614851593
394,1958,1982,24,67,62,2025,2020,36200.09985171544,0.01308821056760548,52.616279511891165,40.77678284742702,0.0,0,0.0,328765.9656338348,328765.9656338348
395,1959,1982,23,63,70,2022,2029,35542.74873235288,0.015425525717866793,57.05457608961607,37.31653271807781,2129.078955364218,3,6387.236866092654,362010.0305433085,355622.7936772158
396,1964,1982,18,67,64,2031,2028,34523.49125473575,0.024031164673829007,79.1070030565694,48.68961120403458,0.0,0,0.0,529423.9093002606,529423.9093002606
397,1957,1982,25,67,64,2024,2021,14238.341478265174,0.015599124545111927,22.309005731510304,39.589109560608755,0.0,0,0.0,140711.98660109393,140711.98660109393
398,1956,1982,26,62,61,2018,2017,15205.73544959526,0.03974755444512308,32.831608762939794,33.15525599313417,0.0,0,0.0,207255.47154509372,207255.47154509372
399,1963,1982,19,61,60,2024,2023,29229.16232035996,0.04612402818171805,94.63985049490331,39.589109560608755,0.0,0,0.0,630838.127302395,630838.127302395
400,1956,1982,26,63,59,2019,2015,37682.715715401835,0.0293530959409468,61.93824876074645,34.1499136729282,0.0,0,0.0,381552.2218254334,381552.2218254334
401,1959,1982,23,61,61,2020,2020,38583.92582803883,0.046260038370778404,109.10127716226724,35.17441108311604,3837.573172598568,0,0.0,709870.6949432861,709870.6949432861
402,1960,1982,22,59,66,2019,2026,24347.02069144217,0.030305377742337544,47.563398344910375,34.1499136729282,1624.2859474697852,6,9745.715684818711,301572.98121841415,291827.26553359546
403,1961,1982,21,61,60,2022,2021,18332.578712477836,0.04757243187756326,55.929918060976135,37.31653271807781,0.0,0,0.0,367418.82589308464,367418.82589308464
404,1954,1982,28,59,70,2013,2024,20943.946574335885,0.02432304205795736,29.28317187884874,28.600015068183232,837.4991569792735,11,9212.490726772008,177204.21553916312,167991.72481239113
405,1960,1982,22,60,60,2020,2020,23794.012713079603,0.007908189775273789,31.464838479025573,35.17441108311604,1106.7571633250932,0,0.0,195286.06218444934,195286.06218444934
406,1955,1983,28,59,66,2014,2021,18920.651447105167,0.026516858875446064,27.085132260963018,29.45801552022873,797.8742465108965,7,5585.119725576275,166010.6710572297,160425.5513316534
407,1957,1983,26,60,63,2017,2020,13641.548182672866,0.02016375737837978,19.673813298636826,32.18956892537298,633.2915692013897,3,1899.874707604169,122238.03025591055,120338.15554830639
408,1963,1983,20,64,70,2027,2033,28541.55022861558,0.0366594813006732,82.39873121991658,43.26008892283532,3564.5764397023986,0,0.0,561170.1524328477,561170.1524328477
409,1958,1983,25,58,63,2016,2021,28456.583146930327,0.020312681039330583,39.74213857573353,31.25200866541066,1242.0216591507753,5,6210.1082957538765,245399.98343943115,239189.87514367726
410,1962,1983,21,61,70,2023,2032,35440.47655748204,0.04121587348383306,97.04061071488647,38.43602869962015,3729.855698466043,2,7459.711396932086,644661.8248614145,637202.1134644824
411,1961,1983,22,61,61,2022,2022,21032.78052631869,0.025706487626446353,39.81404079655549,37.31653271807781,1485.7219560235476,0,0.0,257329.92089952328,257329.92089952328
412,1959,1983,24,62,64,2021,2023,38914.66826447053,0.017429012885747105,60.68228777584015,36.22964341560952,2198.4976477620894,2,4396.995295524179,385482.07031654235,381085.07502101816
413,1955,1983,28,62,64,2017,2019,33710.132075804446,0.03410741148899862,62.08502255649492,32.18956892537298,1998.4901128156296,2,3996.980225631259,391151.83569975523,387154.85547412396
414,1959,1983,24,67,66,2026,2025,26059.30394357775,0.015760093600861877,43.94627662002739,42.00008633284983,0.0,0,0.0,285572.61253591377,285572.61253591377
415,1961,1983,22,67,60,2028,2021,28878.964180322084,0.014942813888764797,42.97540246435966,44.557891590520384,0.0,0,0.0,272130.1387632712,272130.1387632712
416,1961,1983,22,61,59,2022,2020,13292.085960325105,0.03239797444868465,26.761736312905356,37.31653271807781,0.0,0,0.0,171963.5563866096,171963.5563866096
417,1961,1983,22,61,65,2022,2026,14477.133338505284,0.01135998813437248,20.69544615120732,37.31653271807781,772.2822934167455,3,2316.8468802502366,131212.04029628448,128895.19341603425
418,1964,1983,19,61,70,2025,2034,29551.31943732905,0.04553429639931331,97.60250276864463,40.77678284742702,3979.9160607624167,0,0.0,662643.6500702589,662643.6500702589
419,1962,1983,21,63,68,2025,2030,33550.49631511171,0.04960423444701172,122.36824757547542,40.77678284742702,4989.783458805349,0,0.0,835293.45265556,835293.45265556
420,1958,1984,26,58,66,2016,2024,19462.20687244038,0.039406735304327103,35.598558801777756,31.25200866541066,1112.5264681492893,8,8900.211745194314,224563.74482349295,215663.53307829864
421,1966,1984,18,67,60,2033,2026,11152.790468869749,0.05008809960677118,40.716506791897956,51.654808526360284,0.0,0,0.0,281168.63295404456,281168.63295404456
422,1962,1984,22,64,60,2026,2022,21590.467295449467,0.027506221620987984,40.49710891836652,42.00008633284983,0.0,0,0.0,263408.3333940951,263408.3333940951
423,1966,1984,18,58,70,2024,2036,23518.589701892735,0.04912297202280499,76.26346065655913,39.589109560608755,3019.2024994036947,1,3019.2024994036947,517259.8429010022,514240.64040159853
424,1962,1984,22,58,65,2020,2027,30406.8333762506,0.007083645030119214,36.860716091442875,35.17441108311604,1296.553980618442,5,6482.76990309221,230993.9482672328,224511.1783641406
425,1958,1984,26,64,69,2022,2027,29771.066026110424,0.045106527906379375,80.3453301518314,37.31653271807781,2998.20914135558,3,8994.62742406674,533637.8665279781,524643.2391039113
426,1964,1984,20,65,59,2029,2023,38695.041948984406,0.04187541797295034,101.85790839096545,45.894628338236,0.0,0,0.0,679313.4121798058,679313.4121798058
427,1957,1984,27,61,69,2018,2026,39122.4987301201,0.05211576948365964,99.70406403405055,33.15525599313417,3305.7137666047875,7,23139.996366233514,645844.1227099617,622704.1263437282
428,1964,1984,20,60,69,2024,2033,22363.927907883146,0.03248080218594623,49.981591374947286,39.589109560608755,1978.7266969563657,1,1978.7266969563657,331887.11805734003,329908.39136038366
429,1961,1984,23,65,68,2026,2029,10628.348830927385,0.009108583373821368,15.47357113875138,42.00008633284983,649.8913237050515,0,0.0,100594.61944106559,100594.61944106559
430,1966,1984,18,65,66,2031,2032,28739.907065627915,0.0240969819826448,66.40277749558298,48.68961120403458,3233.1254191279522,0,0.0,457470.11151036597,457470.11151036597
431,1965,1984,19,60,59,2025,2024,17662.404540556585,0.018035664995995827,29.219090767456258,40.77678284742702,0.0,0,0.0,190198.51671817165,190198.51671817165
432,1958,1984,26,66,67,2024,2025,25909.06399747475,0.0070975611715818135,34.643943989105644,39.589109560608755,1371.5228941962964,1,1371.5228941962964,222006.72698833907,220635.20409414277
433,1965,1984,19,67,63,2032,2028,13757.007112984815,0.028716805495310697,32.4443397132637,50.15029954015561,0.0,0,0.0,220578.36565755997,220578.36565755997
434,1966,1985,19,63,63,2029,2029,37608.91543658223,0.03103840709171064,92.7025864292801,45.894628338236,4254.55075016501,0,0.0,639588.552390628,639588.552390628
435,1966,1985,19,67,59,2033,2025,37842.50920978149,0.016230780592192597,59.73069747994097,51.654808526360284,0.0,0,0.0,392083.40776647767,392083.40776647767
436,1959,1985,26,65,69,2024,2028,26502.75821374468,0.024432639931492355,47.83369161400244,39.589109560608755,1893.693257995115,1,1893.693257995115,315474.00760746235,313580.3143494672
437,1966,1985,19,63,62,2029,2028,17220.781354975148,0.011075068815045903,26.41696013605931,45.894628338236,0.0,0,0.0,175200.31970143173,175200.31970143173
438,1965,1985,20,58,66,2023,2031,39772.462014684104,0.03857274674473216,92.46559378655162,38.43602869962015,3554.010216507317,2,7108.020433014634,616227.056053079,609119.0356200644
439,1961,1985,24,64,59,2025,2020,17752.948608754545,0.03220082895913758,32.1915943334343,40.77678284742702,0.0,0,0.0,208385.18475270597,208385.18475270597
440,1963,1985,22,62,66,2025,2029,32445.757179369924,0.0328906612755535,72.3621674983622,40.77678284742702,2950.6963904498566,0,0.0,486049.4378448303,486049.4378448303
441,1961,1985,24,63,64,2024,2025,39540.09218573525,0.05186940332485595,128.57482775616853,39.589109560608755,5090.162942775355,1,5090.162942775355,877156.348832302,872066.1858895266
442,1966,1985,19,59,63,2025,2029,31779.397299558867,0.045889266492847254,94.62869377304473,40.77678284742702,3858.6536971191144,0,0.0,646322.7290666708,646322.7290666708
443,1965,1985,20,64,66,2029,2031,20271.509081006392,0.025670822464763075,44.03404799991868,45.894628338236,2020.9262671843119,0,0.0,301155.4891535531,301155.4891535531
444,1963,1985,22,58,66,2021,2029,28358.21516011993,0.010296535627924649,35.92417650489299,36.22964341560952,1301.5201047716907,4,5206.080419086763,228457.67349816716,223251.5930790804
445,1961,1985,24,64,70,2025,2031,29088.74061937744,0.0430560768521579,81.2188120215993,40.77678284742702,3311.84186093075,0,0.0,552775.4550707301,552775.4550707301
446,1960,1985,25,67,68,2027,2028,10279.948594812799,0.01733394322608115,17.52959452883473,43.26008892283532,758.3318180986379,0,0.0,116717.8047078611,116717.8047078611
447,1963,1985,22,60,59,2023,2022,18337.062917466035,0.014697693363388744,25.827649488354577,38.43602869962015,0.0,0,0.0,166097.01999244155,166097.01999244155
448,1959,1986,27,59,69,2018,2028,19327.867900226625,0.04211740252862546,36.24202630610143,33.15525599313417,1201.6136598886956,7,8411.29561922087,234215.2664501112,225803.97083089032
449,1962,1986,24,59,67,2021,2029,21257.79713327999,0.031934783367151956,37.94044471619409,36.22964341560952,1374.5687830973582,4,5498.275132389433,248232.1965975154,242733.92146512598
450,1965,1986,21,63,68,2028,2033,32829.722800842814,0.006765567747011954,44.631753532185364,44.557891590520384,1988.6968353819407,0,0.0,295467.8214303031,295467.8214303031
451,1968,1986,18,66,60,2034,2028,32760.291703330146,0.03891894114275709,89.42849467145238,53.204452782151094,0.0,0,0.0,621701.9329117563,621701.9329117563
452,1966,1986,20,64,64,2030,2030,36299.522854846015,0.054816716881362366,161.33742017672952,47.271467188383085,7626.656564142645,0,0.0,1165938.3003060422,1165938.3003060422
453,1965,1986,21,61,62,2026,2027,33411.99328441823,0.01586045488456053,51.781817685912664,42.00008633284983,2174.8408132802224,0,0.0,343463.6308584526,343463.6308584526
454,1959,1986,27,62,64,2021,2023,22378.655225458715,0.03978090732484034,46.27966013250184,36.22964341560952,1676.6955839961417,2,3353.3911679922835,305227.1401597469,301873.74899175466
455,1964,1986,22,67,64,2031,2028,15006.553535646128,0.014065963996275261,23.64363735271339,48.68961120403458,0.0,0,0.0,158345.95388139493,158345.95388139493
456,1965,1986,21,58,65,2023,2030,36227.87411830713,0.03050548562494126,68.00874092410956,38.43602869962015,2613.9859179841064,2,5227.971835968213,450598.6177343107,445370.6458983425
457,1966,1986,20,65,63,2031,2029,27399.513622843937,0.03307422939797618,67.7052352785564,48.68961120403458,0.0,0,0.0,470253.84861739347,470253.84861739347
458,1965,1986,21,65,66,2030,2031,30294.038116790867,0.04524944998403849,104.95730159222809,47.271467188383085,4961.485638398238,0,0.0,748314.6551243118,748314.6551243118
459,1966,1986,20,58,61,2024,2027,11756.527877319375,0.021711915934803042,19.256286905078724,39.589109560608755,762.3392520156773,1,762.3392520156773,127096.38291950406,126334.04366748838
460,1959,1986,27,63,63,2022,2022,33658.448940172195,0.03086345282208047,61.240632104923804,37.31653271807781,2285.2880516191553,0,0.0,403059.62780237873,403059.62780237873
461,1965,1986,21,64,59,2029,2024,23020.580985216257,0.009430021483980863,29.950881026614088,45.894628338236,0.0,0,0.0,194590.08325823108,194590.08325823108
462,1966,1987,21,58,69,2024,2035,34041.00747458557,0.04332942619858217,81.79126490857091,39.589109560608755,3238.043347566188,1,3238.043347566188,555854.8697081585,552616.8263605924
463,1961,1987,26,63,59,2024,2020,22637.44159882216,0.036808868235411636,40.09800551149459,39.589109560608755,0.0,0,0.0,262700.07458485826,262700.07458485826
464,1959,1987,28,63,70,2022,2029,21514.98855799132,0.03359361356135933,39.168261204642945,37.31653271807781,1461.6237007532761,3,4384.871102259828,259529.129031648,255144.25792938817
465,1965,1987,22,66,62,2031,2027,20867.06324956865,0.021725564437096608,35.99907168373141,48.68961120403458,0.0,0,0.0,243409.3503128757,243409.3503128757
466,1959,1987,28,58,64,2017,2023,18192.124299184372,0.030903938311940774,25.59319574033366,32.18956892537298,823.8339383040325,6,4943.003629824195,163360.81327467633,158417.80964485212
467,1967,1987,20,62,61,2029,2028,17778.902765973213,0.026482840636946756,34.984932223470295,45.894628338236,0.0,0,0.0,239778.48627409956,239778.48627409956
468,1967,1987,20,62,63,2029,2030,24427.18002259209,0.026759019962767843,49.95928621658577,45.894628338236,2292.86287295376,0,0.0,344955.89289093704,344955.89289093704
469,1965,1987,22,61,64,2026,2029,28935.11937870119,0.007492101389147078,36.84031955332742,42.00008633284983,1547.2966017695273,0,0.0,242731.1577120719,242731.1577120719
470,1963,1987,24,59,61,2022,2024,23105.521078455386,0.04147541143261983,48.819315237719856,37.31653271807781,1821.7675743425275,2,3643.535148685055,326069.84371862654,322426.3085699415
471,1964,1987,23,66,64,2030,2028,16756.711068054694,0.011567470407245335,24.21241275918849,47.271467188383085,0.0,0,0.0,162329.14036378113,162329.14036378113
472,1961,1987,26,61,66,2022,2027,24161.81302590995,0.005670131321608281,26.975706760747652,37.31653271807781,1006.6398439307126,3,3019.9195317921376,173445.38055201372,170425.46102022158
473,1962,1987,25,67,64,2029,2026,17851.17051207718,0.01734893995359999,27.393494019280958,45.894628338236,0.0,0,0.0,182927.94798239827,182927.94798239827
474,1962,1987,25,67,64,2029,2026,22866.606365831158,0.04723947181430107,65.56070402808142,45.894628338236,0.0,0,0.0,454723.5192534889,454723.5192534889
475,1964,1987,23,66,62,2030,2026,11008.408005498479,0.008132660172767727,14.18263408129056,47.271467188383085,0.0,0,0.0,93527.88189159293,93527.88189159293
476,1961,1988,27,66,63,2027,2024,25972.620468256515,0.02555478013003533,41.84669341167326,43.26008892283532,0.0,0,0.0,279853.7987055702,279853.7987055702
477,1964,1988,24,63,60,2027,2024,31973.461955142695,0.032416029186321214,58.62513289313026,43.26008892283532,0.0,0,0.0,395052.7588875317,395052.7588875317
478,1963,1988,25,64,63,2027,2026,11567.736378580714,0.02593966595370807,20.133731869472587,43.26008892283532,0.0,0,0.0,136549.4842903672,136549.4842903672
479,1962,1988,26,62,68,2024,2030,39386.52521145271,0.012248253618990852,49.945282195110835,39.589109560608755,1977.2892488577645,1,1977.2892488577645,328967.9978938765,326990.70864501875
480,1964,1988,24,67,63,2031,2027,26959.9076371483,0.028196624334416814,50.83767550884142,48.68961120403458,0.0,0,0.0,348181.3671019212,348181.3671019212
481,1962,1988,26,62,70,2024,2032,20485.191162604562,0.010704789244396669,25.290398650689855,39.589109560608755,1001.2243630136325,1,1001.2243630136325,166277.98510793244,165276.7607449188
482,1969,1988,19,62,62,2031,2031,22539.69801611453,0.00944201225437822,32.34904184037701,48.68961120403458,1575.062270031004,0,0.0,221099.49755138648,221099.49755138648
483,1965,1988,23,64,59,2029,2024,25701.727341230995,0.010738443593460874,31.749040242973656,45.894628338236,0.0,0,0.0,208750.10911810162,208750.10911810162
484,1969,1988,19,67,69,2036,2038,12030.050857000047,0.04039175486148843,42.18081543224234,56.444603956584096,2380.8794216386896,0,0.0,315231.4505144524,315231.4505144524
485,1970,1988,18,59,64,2029,2034,16784.411547698222,0.04734593640442799,52.382013891527514,45.894628338236,2404.0530591599704,0,0.0,373434.12357475987,373434.12357475987
486,1961,1988,27,62,63,2023,2024,38370.944410008466,0.047498768574033096,90.12611856092424,38.43602869962015,3464.0900795930525,1,3464.0900795930525,612184.7012778484,608720.6111982554
487,1969,1988,19,67,60,2036,2029,35859.60725212817,0.028008113224421986,72.13671495298063,56.444603956584096,0.0,0,0.0,500941.1371091683,500941.1371091683
488,1964,1988,24,63,70,2027,2034,11868.193176456569,0.030625132438516587,23.53104410759389,43.26008892283532,1017.9550605416717,0,0.0,161667.25479534178,161667.25479534178
489,1960,1988,28,67,61,2027,2021,11558.697326628053,0.044313909969201655,23.154289570833853,43.26008892283532,0.0,0,0.0,154395.94096072036,154395.94096072036
490,1965,1989,24,62,62,2027,2027,26345.43277253547,0.042921250893455554,64.24960738920598,43.26008892283532,2779.443728914308,0,0.0,449603.66488310933,449603.66488310933
491,1968,1989,21,63,66,2031,2034,13787.613483778405,0.03798146831973711,35.62993409263408,48.68961120403458,1734.8076381957299,0,0.0,255622.39234791204,255622.39234791204
